route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color
990358,100,"208"," (PLACE DE LA RESISTANCE <-> JEAN-BAPTISTE CLEMENT) - Aller",,3,,FFFFFF,000000
990359,100,"208"," (PLACE DE LA RESISTANCE <-> JEAN-BAPTISTE CLEMENT) - Retour",,3,,FFFFFF,000000
870303,100,"210","(CHATEAU DE VINCENNES <-> BRY-SUR-MARNE RER) - Aller",,3,,FFFFFF,000000
916929,100,"210","(CHATEAU DE VINCENNES <-> BRY-SUR-MARNE RER) - Aller",,3,,FFFFFF,000000
942210,100,"210","(LEDRU-ROLLIN - GENERAL DE GAULLE) - Retour",,3,,FFFFFF,000000
990243,100,"210","(CHATEAU DE VINCENNES <-> VILLIERS-SUR-MARNE - LE PLESSIS) - Aller",,3,,FFFFFF,000000
990244,100,"210","(CHATEAU DE VINCENNES <-> VILLIERS-SUR-MARNE - LE PLESSIS) - Retour",,3,,FFFFFF,000000
990245,100,"210","(CHATEAU DE VINCENNES <-> VILLIERS - LE PLESSIS-TREVISE RER) - Aller",,3,,FFFFFF,000000
990246,100,"210","(CHATEAU DE VINCENNES <-> VILLIERS - LE PLESSIS-TREVISE RER) - Retour",,3,,FFFFFF,000000
869484,100,"211","(NOISIEL <-> CHELLES 2) - Retour",,3,,FFFFFF,000000
989931,100,"211","(VAIRES/MARNE-GARE DE VAIRES TORCY <-> CENTRE COMMERCIAL CHELLES 2) - Aller",,3,,FFFFFF,000000
989932,100,"211","(VAIRES/MARNE-GARE DE VAIRES TORCY <-> CENTRE COMMERCIAL CHELLES 2) - Retour",,3,,FFFFFF,000000
990047,100,"212","(POINTE DE CHAMPS <-> EMERAINVILLE-PONTAULT-COMBAULT RER) - Aller",,3,,FFFFFF,000000
990048,100,"212","(POINTE DE CHAMPS <-> EMERAINVILLE-PONTAULT-COMBAULT RER) - Retour",,3,,FFFFFF,000000
869472,100,"213","(GARE DE CHELLES-GOURNAY-RER <-> NOISIEL-RER) - Aller",,3,,FFFFFF,000000
869474,100,"213","(GARE DE CHELLES-GOURNAY-RER <-> PLACE PABLO PICASSO) - Aller",,3,,FFFFFF,000000
869475,100,"213","(GARE DE CHELLES-GOURNAY-RER <-> PLACE CHURCHILL) - Retour",,3,,FFFFFF,000000
989979,100,"213","(GARE DE CHELLES-GOURNAY-RER <-> LE VILLAGE) - Aller",,3,,FFFFFF,000000
989980,100,"213","(GARE DE CHELLES-GOURNAY-RER <-> LE VILLAGE) - Retour",,3,,FFFFFF,000000
990382,100,"214","(NEUILLY-PLAISANCE RER <-> GAGNY-ROGER SALENGRO) - Aller",,3,,FFFFFF,000000
990383,100,"214","(NEUILLY-PLAISANCE RER <-> GAGNY-ROGER SALENGRO) - Retour",,3,,FFFFFF,000000
990079,100,"215","(PORTE DE MONTREUIL <-> VINCENNES RER-REPUBLIQUE) - Aller",,3,,FFFFFF,000000
990080,100,"215","(PORTE DE MONTREUIL <-> VINCENNES RER-REPUBLIQUE) - Retour",,3,,FFFFFF,000000
884990,100,"216","(MARCHE INTERNATIONAL DE RUNGIS) - Retour",,3,,FFFFFF,000000
990551,100,"216","(MARCHE INTERNATIONAL DE RUNGIS <-> DENFERT-ROCHEREAU-METRO-RER) - Aller",,3,,FFFFFF,000000
990552,100,"216","(MARCHE INTERNATIONAL DE RUNGIS <-> DENFERT-ROCHEREAU-METRO-RER) - Retour",,3,,FFFFFF,000000
990219,100,"217","(RER DE VITRY-SUR-SEINE <-> HOTEL DE VILLE DE CRETEIL) - Aller",,3,,FFFFFF,000000
990220,100,"217","(RER DE VITRY-SUR-SEINE <-> HOTEL DE VILLE DE CRETEIL) - Retour",,3,,FFFFFF,000000
990380,100,"220","(BRY SUR MARNE-RER <-> TORCY RER) - Aller",,3,,FFFFFF,000000
990381,100,"220","(BRY SUR MARNE-RER <-> TORCY RER) - Retour",,3,,FFFFFF,000000
990613,100,"220","(BRY-SUR-MARNE RER <-> TORCY-RER) - Aller",,3,,FFFFFF,000000
990614,100,"220","(BRY-SUR-MARNE RER <-> TORCY-RER) - Retour",,3,,FFFFFF,000000
990323,100,"221","(GALLIENI-METRO <-> GAGNY-POINTE DE GOURNAY) - Aller",,3,,FFFFFF,000000
990324,100,"221","(GALLIENI-METRO <-> GAGNY-POINTE DE GOURNAY) - Retour",,3,,FFFFFF,000000
900361,100,"234","(MAIRIE DE LIVRY-GARGAN <-> ROBERT SCHUMAN) - Aller",,3,,FFFFFF,000000
900364,100,"234","(ROBERT SHUMAN (DESCENTE)) - Retour",,3,,FFFFFF,000000
964089,100,"234","(FORT D'AUBERVILLIERS-METRO <-> ROBERT SHUMAN (DESCENTE)) - Aller",,3,,FFFFFF,000000
989933,100,"234","(FORT D'AUBERVILLIERS-METRO <-> LIVRY GARGAN-MAIRIE) - Aller",,3,,FFFFFF,000000
989934,100,"234","(FORT D'AUBERVILLIERS-METRO <-> LIVRY GARGAN-MAIRIE) - Retour",,3,,FFFFFF,000000
990239,100,"234","(FORT D'AUBERVILLIERS-METRO <-> MAIRIE DE LIVRY-GARGAN) - Aller",,3,,FFFFFF,000000
990240,100,"234","(FORT D'AUBERVILLIERS-METRO <-> MAIRIE DE LIVRY-GARGAN) - Retour",,3,,FFFFFF,000000
990241,100,"234","(FORT D'AUBERVILLIERS-METRO <-> MAIRIE DE LIVRY-GARGAN) - Aller",,3,,FFFFFF,000000
990242,100,"234","(FORT D'AUBERVILLIERS-METRO <-> MAIRIE DE LIVRY-GARGAN) - Retour",,3,,FFFFFF,000000
990519,100,"235","(GABRIEL PERI-METRO <-> EUROPE) - Aller",,3,,FFFFFF,000000
990520,100,"235","(GABRIEL PERI-METRO <-> EUROPE) - Retour",,3,,FFFFFF,000000
990667,100,"237","(MAIRIE DE SAINT-OUEN <-> PARC DEPARTEMENTAL - COLLEGE SISLEY) - Aller",,3,,FFFFFF,000000
990668,100,"237","(MAIRIE DE SAINT-OUEN <-> PARC DEPARTEMENTAL - COLLEGE SISLEY) - Retour",,3,,FFFFFF,000000
990273,100,"238","(PONT DE LEVALLOIS-METRO <-> SAINT-GRATIEN RER) - Aller",,3,,FFFFFF,000000
990274,100,"238","(PONT DE LEVALLOIS-METRO <-> SAINT-GRATIEN RER) - Retour",,3,,FFFFFF,000000
990521,100,"238","(PONT DE LEVALLOIS-METRO <-> SAINT-GRATIEN RER) - Aller",,3,,FFFFFF,000000
990522,100,"238","(PONT DE LEVALLOIS-METRO <-> SAINT-GRATIEN RER) - Retour",,3,,FFFFFF,000000
989987,100,"239","(PORTE D'AUBERVILLIERS <-> MEDIATHEQUE) - Aller",,3,,FFFFFF,000000
989988,100,"239","(PORTE D'AUBERVILLIERS <-> MEDIATHEQUE) - Retour",,3,,FFFFFF,000000
942168,100,"241","(PLACE DE LA PAIX <-> RUEIL-MALMAISON RER) - Retour",,3,,FFFFFF,000000
990175,100,"241","(PORTE D'AUTEUIL-METRO <-> RUEIL-MALMAISON RER) - Aller",,3,,FFFFFF,000000
990176,100,"241","(PORTE D'AUTEUIL-METRO <-> RUEIL-MALMAISON RER) - Retour",,3,,FFFFFF,000000
990177,100,"244","(PORTE MAILLOT - METRO - RER <-> RUEIL-MALMAISON RER) - Aller",,3,,FFFFFF,000000
990178,100,"244","(PORTE MAILLOT - METRO - RER <-> RUEIL-MALMAISON RER) - Retour",,3,,FFFFFF,000000
905141,100,"249","(PORTE DES LILAS-METRO <-> (1PORTE DES LILAS - DUGNY)) - Aller",,3,,FFFFFF,000000
905142,100,"249","(PORTE DES LILAS-METRO <-> (3 PORTE DES LILAS - DUGNY)) - Retour",,3,,FFFFFF,000000
868582,100,"250","(FORT D'AUBERVILLIERS-METRO <-> HOPITAL DE GONESSE DIM-JF) - Aller",,3,,FFFFFF,000000
990199,100,"250","(FORT D'AUBERVILLIERS-METRO <-> LA FONTAINE CYPIERE-ZI) - Aller",,3,,FFFFFF,000000
990200,100,"250","(FORT D'AUBERVILLIERS-METRO <-> LA FONTAINE CYPIERE-ZI) - Retour",,3,,FFFFFF,000000
990201,100,"250","(FORT D'AUBERVILLIERS-METRO <-> HOP. DE GONESSE) - Aller",,3,,FFFFFF,000000
990202,100,"250","(FORT D'AUBERVILLIERS-METRO <-> HOP. DE GONESSE) - Retour",,3,,FFFFFF,000000
990015,100,"252","(PORTE DE LA CHAPELLE-METRO <-> GARGES LES GONESSE-RER) - Aller",,3,,FFFFFF,000000
990016,100,"252","(PORTE DE LA CHAPELLE-METRO <-> GARGES LES GONESSE-RER) - Retour",,3,,FFFFFF,000000
990203,100,"253","(STADE DE FRANCE-SAINT DENIS RER <-> MAIRIE DE STAINS ( A SUPP )) - Aller",,3,,FFFFFF,000000
990204,100,"253","(STADE DE FRANCE-SAINT DENIS RER <-> MAIRIE DE STAINS ( A SUPP )) - Retour",,3,,FFFFFF,000000
990545,100,"253","(LA COURNEUVE - AUBERVILLIERS RER <-> MAIRIE DE STAINS) - Aller",,3,,FFFFFF,000000
990546,100,"253","(LA COURNEUVE - AUBERVILLIERS RER <-> MAIRIE DE STAINS) - Retour",,3,,FFFFFF,000000
990330,100,"254","(MAIRIE DE MONTMAGNY <-> PORTE DE PARIS) - Aller",,3,,FFFFFF,000000
990331,100,"254","(MAIRIE DE MONTMAGNY <-> PORTE DE PARIS) - Retour",,3,,FFFFFF,000000
938518,100,"255","(PORTE DE CLIGNANCOURT <-> LES PREVOYANTS) - Aller",,3,,FFFFFF,000000
938519,100,"255","(PORTE DE CLIGNANCOURT <-> MAIRIE DE STAINS) - Aller",,3,,FFFFFF,000000
990489,100,"255","(PORTE DE CLIGNANCOURT <-> ROND-POINT DE LA LUTECE) - Aller",,3,,FFFFFF,000000
990490,100,"255","(PORTE DE CLIGNANCOURT <-> ROND-POINT DE LA LUTECE) - Retour",,3,,FFFFFF,000000
951798,100,"256","(PORTE DE PARIS <-> GARE D'ENGHIEN-LES-BAINS (ANC ITI)) - Aller",,3,,FFFFFF,000000
951809,100,"256","(PORTE DE PARIS <-> LYCEE D'ENGHIEN (ANC ITI)) - Retour",,3,,FFFFFF,000000
951810,100,"256","(LA COURNEUVE - AUBERVILLIERS RER <-> EGLISE DE VILLETANEUSE(ANC ITI)) - Aller",,3,,FFFFFF,000000
951811,100,"256","(LA COURNEUVE - AUBERVILLIERS RER <-> GARE D'ENGHIEN-LES-BAINS (ANC ITI)) - Aller",,3,,FFFFFF,000000
951812,100,"256","(SAINT-DENIS - UNIVERSITE <-> LYCEE D'ENGHIEN(ANC ITI)) - Retour",,3,,FFFFFF,000000
951813,100,"256","(MARCHE DE SAINT-DENIS-TRAMWAY <-> LYCEE D'ENGHIEN(ANC ITI)) - Retour",,3,,FFFFFF,000000
951814,100,"256","(EGLISE DE VILLETANEUSE <-> PORTE DE PARIS(ANC ITI)) - Retour",,3,,FFFFFF,000000
988040,100,"256","(SAINT-DENIS - UNIVERSITE <-> LYCEE D'ENGHIEN) - Retour",,3,,FFFFFF,000000
988041,100,"256","((GARE D'ENGHIEN - LYCEE D'ENGHIEN) <-> EGLISE DE VILLETANEUSE) - Aller",,3,,FFFFFF,000000
988042,100,"256","((GARE D'ENGHIEN - LYCEE D'ENGHIEN) <-> GARE D'ENGHIEN-LES-BAINS) - Aller",,3,,FFFFFF,000000
989997,100,"256","(LA COURNEUVE - AUBERVILLIERS RER <-> LYCEE D'ENGHIEN (ANC ITI)) - Aller",,3,,FFFFFF,000000
989998,100,"256","(LA COURNEUVE - AUBERVILLIERS RER <-> LYCEE D'ENGHIEN (ANC ITI)) - Retour",,3,,FFFFFF,000000
942173,100,"258","(LA DEFENSE-METRO-RER-TRAMWAY <-> LA JONCHERE) - Aller",,3,,FFFFFF,000000
942174,100,"258","(LA DEFENSE-METRO-RER-TRAMWAY <-> PLACE DE LA BOULE - CLEMENCEAU) - Aller",,3,,FFFFFF,000000
942175,100,"258","(LA JONCHERE <-> SAINT-GERMAIN-EN-LAYE RER) - Retour",,3,,FFFFFF,000000
990179,100,"258","(LA DEFENSE-METRO-RER-TRAMWAY <-> SAINT-GERMAIN-EN-LAYE RER) - Aller",,3,,FFFFFF,000000
990180,100,"258","(LA DEFENSE-METRO-RER-TRAMWAY <-> SAINT-GERMAIN-EN-LAYE RER) - Retour",,3,,FFFFFF,000000
990497,100,"261","(EGLISE DE FRANCONVILLE <-> ZAC DE LA BONGARDE) - Aller",,3,,FFFFFF,000000
990498,100,"261","(EGLISE DE FRANCONVILLE <-> ZAC DE LA BONGARDE) - Retour",,3,,FFFFFF,000000
942235,100,"262","(PONT DE BEZONS <-> STALINGRAD) - Aller",,3,,FFFFFF,000000
990342,100,"262","(PONT DE BEZONS <-> GARE DE MAISONS-LAFFITTE-RER) - Aller",,3,,FFFFFF,000000
990343,100,"262","(PONT DE BEZONS <-> GARE DE MAISONS-LAFFITTE-RER) - Retour",,3,,FFFFFF,000000
990344,100,"262","(LA DEFENSE-METRO-RER-TRAMWAY <-> PONT DE BEZONS) - Aller",,3,,FFFFFF,000000
990345,100,"262","(LA DEFENSE-METRO-RER-TRAMWAY <-> PONT DE BEZONS) - Retour",,3,,FFFFFF,000000
938527,100,"268","(SAINT DENIS-PORTE DE PARIS(ANC ITI) <-> VILLIERS LE BEL - ARNOUVILLE RER) - Aller",,3,,FFFFFF,000000
988189,100,"268","((SAINT-DENIS-UNIVERSITE - VILLIERS) <-> VILLIERS LE BEL - GONESSE - ARNOU) - Aller",,3,,FFFFFF,000000
988190,100,"268","(SAINT-DENIS - UNIVERSITE <-> (SAINT-DENIS-UNIVERSITE - VILLIERS)) - Retour",,3,,FFFFFF,000000
990413,100,"268","(SAINT-DENIS - UNIVERSITE <-> VILLIERS LE BEL - GONESSE - ARNOU) - Aller",,3,,FFFFFF,000000
990414,100,"268","(SAINT-DENIS - UNIVERSITE <-> VILLIERS LE BEL - GONESSE - ARNOU) - Retour",,3,,FFFFFF,000000
990571,100,"268","(PORTE DE PARIS(ANC ITI) <-> VILLIERS LE BEL - ARNOUVILLE RER) - Aller",,3,,FFFFFF,000000
990572,100,"268","(PORTE DE PARIS(ANC ITI) <-> VILLIERS LE BEL - ARNOUVILLE RER) - Retour",,3,,FFFFFF,000000
990577,100,"268","(EGLISE PASTEUR(ANC ITI) <-> VILLIERS LE BEL - ARNOUVILLE RER) - Aller",,3,,FFFFFF,000000
990578,100,"268","(EGLISE PASTEUR(ANC ITI) <-> VILLIERS LE BEL - ARNOUVILLE RER) - Retour",,3,,FFFFFF,000000
988049,100,"269","((GARGES-SARCELLES RER) <-> RU DE VAUX) - Aller",,3,,FFFFFF,000000
990301,100,"269","(GARGES-SARCELLES RER <-> HOTEL DE VILLE D'ATTAINVILLE) - Aller",,3,,FFFFFF,000000
990302,100,"269","(GARGES-SARCELLES RER <-> HOTEL DE VILLE D'ATTAINVILLE) - Retour",,3,,FFFFFF,000000
990579,100,"269","(GARGES-SARCELLES RER <-> HOTEL DE VILLE D'ATTAINVILLE(ANC IT) - Aller",,3,,FFFFFF,000000
990580,100,"269","(GARGES-SARCELLES RER <-> HOTEL DE VILLE D'ATTAINVILLE(ANC IT) - Retour",,3,,FFFFFF,000000
990583,100,"270","(GARGES - SARCELLES RER <-> VILLIERS LE BEL - ARNOUVILLE RER) - Aller",,3,,FFFFFF,000000
990584,100,"270","(GARGES - SARCELLES RER <-> VILLIERS LE BEL - ARNOUVILLE RER) - Retour",,3,,FFFFFF,000000
990591,100,"270","(GARGES - SARCELLES RER <-> VILLIERS LE BEL - ARNOUVILLE RER) - Aller",,3,,FFFFFF,000000
990592,100,"270","(GARGES - SARCELLES RER <-> VILLIERS LE BEL - ARNOUVILLE RER) - Retour",,3,,FFFFFF,000000
942247,100,"272","(PONT DE BEZONS <-> EGLISE DE SARTROUVILLE) - Aller",,3,,FFFFFF,000000
942248,100,"272","(GARE D'ARGENTEUIL <-> GARE DE SARTROUVILLE-RER) - Retour",,3,,FFFFFF,000000
942249,100,"272","(GARE D'ARGENTEUIL <-> GARE DE SARTROUVILLE-RER) - Retour",,3,,FFFFFF,000000
990352,100,"272","(GARE D'ARGENTEUIL <-> GARE DE SARTROUVILLE-RER) - Aller",,3,,FFFFFF,000000
990353,100,"272","(GARE D'ARGENTEUIL <-> GARE DE SARTROUVILLE-RER) - Retour",,3,,FFFFFF,000000
990354,100,"272","(GARE D'ARGENTEUIL <-> GARE DE SARTROUVILLE-RER) - Aller",,3,,FFFFFF,000000
990355,100,"272","(GARE D'ARGENTEUIL <-> GARE DE SARTROUVILLE-RER) - Retour",,3,,FFFFFF,000000
990063,100,"274","(SAINT-DENIS RER <-> VOLTAIRE - VILLIERS) - Aller",,3,,FFFFFF,000000
990064,100,"274","(SAINT-DENIS RER <-> VOLTAIRE - VILLIERS) - Retour",,3,,FFFFFF,000000
942178,100,"275","(LA DEFENSE-METRO-RER-TRAMWAY <-> STADE DE GENNEVILLIERS) - Aller",,3,,FFFFFF,000000
990181,100,"275","(LA DEFENSE-METRO-RER-TRAMWAY <-> PONT DE LEVALLOIS-METRO) - Aller",,3,,FFFFFF,000000
990182,100,"275","(LA DEFENSE-METRO-RER-TRAMWAY <-> PONT DE LEVALLOIS-METRO) - Retour",,3,,FFFFFF,000000
990346,100,"276","(LES COURTILLES <-> LA DEFENSE-METRO-RER-TRAMWAY) - Aller",,3,,FFFFFF,000000
990347,100,"276","(LES COURTILLES <-> LA DEFENSE-METRO-RER-TRAMWAY) - Retour",,3,,FFFFFF,000000
990183,100,"278","(LA DEFENSE-METRO-RER-TRAMWAY <-> LES BRUYERES) - Aller",,3,,FFFFFF,000000
990184,100,"278","(LA DEFENSE-METRO-RER-TRAMWAY <-> LES BRUYERES) - Retour",,3,,FFFFFF,000000
914052,100,"279","(PONT DE SEVRES-METRO <-> AEORODROME MORANE.) - Aller",,3,,FFFFFF,000000
914053,100,"279","(PONT DE SEVRES-METRO) - Retour",,3,,FFFFFF,000000
990207,100,"279","(ZONE INDUSTRIELLE (PASTEUR) <-> PONT DE SEVRES-METRO) - Aller",,3,,FFFFFF,000000
990208,100,"279","(ZONE INDUSTRIELLE (PASTEUR) <-> PONT DE SEVRES-METRO) - Retour",,3,,FFFFFF,000000
990209,100,"279","(PONT DE SEVRES-METRO <-> EUROPE NORD) - Aller",,3,,FFFFFF,000000
990210,100,"279","(PONT DE SEVRES-METRO <-> EUROPE NORD) - Retour",,3,,FFFFFF,000000
990117,100,"281","(JOINVILLE-LE-PONT RER <-> CRETEIL-EUROPARC) - Aller",,3,,FFFFFF,000000
990118,100,"281","(JOINVILLE-LE-PONT RER <-> CRETEIL-EUROPARC) - Retour",,3,,FFFFFF,000000
990275,100,"ORLYBUS","(DENFERT-ROCHEREAU-METRO-RER <-> ORLY SUD) - Aller",,3,,FFFFFF,000000
990276,100,"ORLYBUS","(DENFERT-ROCHEREAU-METRO-RER <-> ORLY SUD) - Retour",,3,,FFFFFF,000000
990315,100,"285","(VILLEJUIF - LOUIS ARAGON <-> JUVISY-RER) - Aller",,3,,FFFFFF,000000
990316,100,"285","(VILLEJUIF - LOUIS ARAGON <-> JUVISY-RER) - Retour",,3,,FFFFFF,000000
884916,100,"286","(VILLEJUIF - LOUIS ARAGON <-> MAIRIE DE FRESNES) - Aller",,3,,FFFFFF,000000
990319,100,"286","(VILLEJUIF - LOUIS ARAGON <-> ANTONY RER) - Aller",,3,,FFFFFF,000000
990320,100,"286","(VILLEJUIF - LOUIS ARAGON <-> ANTONY RER) - Retour",,3,,FFFFFF,000000
990223,100,"289","(PORTE DE SAINT-CLOUD-METRO <-> CLAMART - POMPIDOU) - Aller",,3,,FFFFFF,000000
990224,100,"289","(PORTE DE SAINT-CLOUD-METRO <-> CLAMART - POMPIDOU) - Retour",,3,,FFFFFF,000000
914005,100,"290","(ISSY - VAL DE SEINE) - Retour",,3,,FFFFFF,000000
990033,100,"290","(ISSY - VAL DE SEINE <-> ZONE INDUSTRIELLE (PASTEUR)) - Aller",,3,,FFFFFF,000000
990034,100,"290","(ISSY - VAL DE SEINE <-> ZONE INDUSTRIELLE (PASTEUR)) - Retour",,3,,FFFFFF,000000
914012,100,"291","(AERODROME MORANE <-> PONT DE SEVRES-METRO) - Aller",,3,,FFFFFF,000000
990037,100,"291","(PONT DE SEVRES-METRO <-> EUROPE SUD) - Aller",,3,,FFFFFF,000000
990038,100,"291","(PONT DE SEVRES-METRO <-> EUROPE SUD) - Retour",,3,,FFFFFF,000000
990039,100,"291","(PONT DE SEVRES-METRO <-> EUROPE SUD) - Aller",,3,,FFFFFF,000000
990040,100,"291","(PONT DE SEVRES-METRO <-> EUROPE SUD) - Retour",,3,,FFFFFF,000000
884913,100,"292","(MARCHE INTERNATIONAL DE RUNGIS) - Retour",,3,,FFFFFF,000000
990317,100,"292","(MARCHE INTERNATIONAL DE RUNGIS <-> ZAC LES GATINES - CAP JEAN D'HERS) - Aller",,3,,FFFFFF,000000
990318,100,"292","(MARCHE INTERNATIONAL DE RUNGIS <-> ZAC LES GATINES - CAP JEAN D'HERS) - Retour",,3,,FFFFFF,000000
990087,100,"293","(VILLEJUIF - LOUIS ARAGON <-> CHOISY SUD) - Aller",,3,,FFFFFF,000000
990088,100,"293","(VILLEJUIF - LOUIS ARAGON <-> CHOISY SUD) - Retour",,3,,FFFFFF,000000
990398,100,"294","(CHATILLON-MONTROUGE-METRO <-> IGNY RER) - Aller",,3,,FFFFFF,000000
990399,100,"294","(CHATILLON-MONTROUGE-METRO <-> IGNY RER) - Retour",,3,,FFFFFF,000000
914155,100,"295","(PORTE D'ORLEANS-METRO <-> VELIZY 2) - Aller",,3,,FFFFFF,000000
914157,100,"295","(PORTE D'ORLEANS-METRO) - Retour",,3,,FFFFFF,000000
990402,100,"295","(PORTE D'ORLEANS-METRO <-> VELIZY 2) - Aller",,3,,FFFFFF,000000
990403,100,"295","(PORTE D'ORLEANS-METRO <-> VELIZY 2) - Retour",,3,,FFFFFF,000000
884778,100,"297","(PLACE CHARLES STEBER <-> LYCEE DE MORANGIS) - Retour",,3,,FFFFFF,000000
884779,100,"297","(PLACE CHARLES STEBER <-> PLACE CHARLES STEBER) - Aller",,3,,FFFFFF,000000
884780,100,"297","(ANTONY RER) - Retour",,3,,FFFFFF,000000
989995,100,"297","(PORTE D'ORLEANS-METRO <-> PLACE CHARLES STEBER) - Aller",,3,,FFFFFF,000000
989996,100,"297","(PORTE D'ORLEANS-METRO <-> PLACE CHARLES STEBER) - Retour",,3,,FFFFFF,000000
884783,100,"299","(CIMETIERE DE WISSOUS <-> CIMETIERE DE WISSOUS) - Aller",,3,,FFFFFF,000000
989917,100,"299","(PORTE D'ORLEANS - METRO <-> PLACE LUCIEN BOILEAU) - Aller",,3,,FFFFFF,000000
989918,100,"299","(PORTE D'ORLEANS - METRO <-> PLACE LUCIEN BOILEAU) - Retour",,3,,FFFFFF,000000
989999,100,"299","(PORTE D'ORLEANS-METRO <-> PLACE LUCIEN BOILEAU) - Aller",,3,,FFFFFF,000000
990000,100,"299","(PORTE D'ORLEANS-METRO <-> PLACE LUCIEN BOILEAU) - Retour",,3,,FFFFFF,000000
990001,100,"299","(PLACE CHARLES STEBER <-> LYCEE DE MORANGIS) - Aller",,3,,FFFFFF,000000
990002,100,"299","(PLACE CHARLES STEBER <-> LYCEE DE MORANGIS) - Retour",,3,,FFFFFF,000000
990041,100,"301","(VAL DE FONTENAY-RER <-> PABLO PICASSO-METRO) - Aller",,3,,FFFFFF,000000
990042,100,"301","(VAL DE FONTENAY-RER <-> PABLO PICASSO-METRO) - Retour",,3,,FFFFFF,000000
990017,100,"302","(GARE DU NORD <-> 6 ROUTES-TRAMWAY) - Aller",,3,,FFFFFF,000000
990018,100,"302","(GARE DU NORD <-> 6 ROUTES-TRAMWAY) - Retour",,3,,FFFFFF,000000
905146,100,"303","(NOISY LE GRAND MONT D'EST-RER <-> PLACE DE LA RESISTANCE) - Aller",,3,,FFFFFF,000000
919185,100,"303","(PLACE DE LA RESISTANCE) - Retour",,3,,FFFFFF,000000
990083,100,"303","(NOISY-LE-GRAND - MONT D'EST RER <-> BOBIGNY - PABLO PICASSO) - Aller",,3,,FFFFFF,000000
990084,100,"303","(NOISY-LE-GRAND - MONT D'EST RER <-> BOBIGNY - PABLO PICASSO) - Retour",,3,,FFFFFF,000000
990376,100,"303","(NOISY LE GRAND MONT D'EST-RER <-> BOBIGNY-PABLO PICASSO) - Aller",,3,,FFFFFF,000000
990377,100,"303","(NOISY LE GRAND MONT D'EST-RER <-> BOBIGNY-PABLO PICASSO) - Retour",,3,,FFFFFF,000000
909033,100,"304","(JEAN BAILLET <-> LES COURTILLES) - Retour",,3,,FFFFFF,000000
909038,100,"304","(PLACE DES MUGUETS <-> JEAN BAILLET) - Aller",,3,,FFFFFF,000000
909039,100,"304","(PLACE DE LA BOULE <-> VICTOR BASCH) - Retour",,3,,FFFFFF,000000
909040,100,"304","(LES COURTILLES <-> PLACE DE LA BOULE - JOLIOT CURIE) - Aller",,3,,FFFFFF,000000
909041,100,"304","(LES COURTILLES <-> PLACE DE LA BOULE) - Retour",,3,,FFFFFF,000000
965775,100,"304","(VICTOR BASCH <-> PLACE DE LA BOULE) - Retour",,3,,FFFFFF,000000
989951,100,"306","(SAINT MAUR-CRETEIL-RER <-> NOISY LE GRAND-MONT D'EST-RER) - Aller",,3,,FFFFFF,000000
989952,100,"306","(SAINT MAUR-CRETEIL-RER <-> NOISY LE GRAND-MONT D'EST-RER) - Retour",,3,,FFFFFF,000000
990115,100,"308","(PREFECTURE VAL DE MARNE <-> VILLIERS SUR MARNE-LE PLESSIS-TREVI) - Aller",,3,,FFFFFF,000000
990116,100,"308","(PREFECTURE VAL DE MARNE <-> VILLIERS SUR MARNE-LE PLESSIS-TREVI) - Retour",,3,,FFFFFF,000000
990067,100,"310","(LES YVRIS - NOISY-LE-GRAND RER <-> NOISY - CHAMPS RER) - Aller",,3,,FFFFFF,000000
990068,100,"310","(LES YVRIS - NOISY-LE-GRAND RER <-> NOISY - CHAMPS RER) - Retour",,3,,FFFFFF,000000
990045,100,"312","(CIRCULAIRE NOISY CHAMPS-RER) - Aller",,3,,FFFFFF,000000
990046,100,"312","(CIRCULAIRE NOISY CHAMPS-RER) - Retour",,3,,FFFFFF,000000
872298,100,"317","(HOTEL DE VILLE DE CRETEIL <-> LE PARC DE SAINT MAUR RER) - Aller",,3,,FFFFFF,000000
990467,100,"317","(HOTEL DE VILLE DE CRETEIL <-> NOGENT-LE-PERREUX RER) - Aller",,3,,FFFFFF,000000
990468,100,"317","(HOTEL DE VILLE DE CRETEIL <-> NOGENT-LE-PERREUX RER) - Retour",,3,,FFFFFF,000000
872232,100,"318","(CHATEAU DE VINCENNES <-> RAYMOND QUENEAU -METRO) - Retour",,3,,FFFFFF,000000
894614,100,"318","(CHATEAU DE VINCENNES <-> RAYMOND QUENEAU -METRO) - Aller",,3,,FFFFFF,000000
884794,100,"319","(MASSY-PALAISEAU RER <-> RUNGIS-MARCHE INTERNATIONAL) - Retour",,3,,FFFFFF,000000
990003,100,"319","(MASSY-PALAISEAU RER <-> MASSY-OPERA THEATRE) - Aller",,3,,FFFFFF,000000
990004,100,"319","(MASSY-PALAISEAU RER <-> MASSY-OPERA THEATRE) - Retour",,3,,FFFFFF,000000
990005,100,"319","(MASSY-PALAISEAU RER <-> RUNGIS-MARCHE INTERNATIONAL) - Aller",,3,,FFFFFF,000000
990006,100,"319","(MASSY-PALAISEAU RER <-> RUNGIS-MARCHE INTERNATIONAL) - Retour",,3,,FFFFFF,000000
990007,100,"319","(MASSY-PALAISEAU RER <-> PONT DE RUNGIS-RER) - Aller",,3,,FFFFFF,000000
990008,100,"319","(MASSY-PALAISEAU RER <-> PONT DE RUNGIS-RER) - Retour",,3,,FFFFFF,000000
